layer,strategy_name,group_size,valid_tiles,actual_sparsity,naive_mismatch_rate,false_drop_rate,false_keep_rate,certificate_violations,certimask_exact_match_rate,analytic_refinement_rate,actual_refinement_rate,score_error_p50,score_error_p90,score_error_p99,bound_p50,bound_p90,bound_p99,rho_p50,rho_p90,rho_p99,rho_max,score_std,abs_score_p50,abs_score_p90,abs_score_p99
11,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.016964285714285713,0.0006524725274725274,0.016311813186813188,0,1.0,0.0898695054945055,0.0898695054945055,0.013780593872070312,0.037991806864738464,0.0712367370724678,0.3123668134212494,0.4784541130065918,0.5714085698127747,23.051578521728516,126.17068481445312,1260.4505615234375,818896.5,9.015186309814453,8.971216201782227,28.19196128845215,35.21619415283203
12,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.018200549450549452,0.0010302197802197802,0.017170329670329672,0,1.0,0.06809752747252747,0.06809752747252747,0.02260005474090576,0.053584907203912735,0.0849967896938324,0.18542814254760742,0.24667592346668243,0.2814406454563141,7.936703681945801,38.439453125,387.9266052246094,56993.89453125,3.881010055541992,2.854621171951294,8.000948905944824,12.488449096679688
12,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.018200549450549452,0.0008928571428571428,0.01730769230769231,0,1.0,0.06380494505494505,0.06380494505494505,0.02181488275527954,0.050104375928640366,0.07409833371639252,0.15823587775230408,0.21051684021949768,0.2344595193862915,7.03411865234375,36.29256820678711,376.5574645996094,362508.65625,3.881010055541992,2.854621171951294,8.000948905944824,12.488449096679688
12,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.01603708791208791,0.0002747252747252747,0.015762362637362637,0,1.0,0.05563186813186813,0.05563186813186813,0.005796551704406738,0.015419960021972656,0.026590421795845032,0.11382082849740982,0.1531623899936676,0.1796843409538269,19.355850219726562,107.9258804321289,1052.4669189453125,120606.9453125,3.881010055541992,2.854621171951294,8.000948905944824,12.488449096679688
12,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.01981456043956044,0.001201923076923077,0.018612637362637362,0,1.0,0.1300824175824176,0.1300824175824176,0.02499258518218994,0.0636255294084549,0.10489045828580856,0.5033196210861206,0.6537894010543823,0.7572087645530701,18.910491943359375,102.33206939697266,960.3055419921875,642415.5625,3.881010055541992,2.854621171951294,8.000948905944824,12.488449096679688
12,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.016792582417582417,0.0006181318681318681,0.01617445054945055,0,1.0,0.08265796703296703,0.08265796703296703,0.009592324495315552,0.024496864527463913,0.04093565419316292,0.24882683157920837,0.3313812017440796,0.3946703374385834,25.20210838317871,137.1695556640625,1447.037841796875,449947.84375,3.881010055541992,2.854621171951294,8.000948905944824,12.488449096679688
13,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.018543956043956044,0.0007554945054945055,0.017788461538461538,0,1.0,0.06304945054945055,0.06304945054945055,0.0162784606218338,0.04179560765624046,0.06484907865524292,0.19569145143032074,0.24084129929542542,0.26792535185813904,11.60788345336914,65.71492767333984,648.6778564453125,453854.71875,2.7513840198516846,3.735743284225464,7.268184185028076,10.270987510681152
13,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.01871565934065934,0.0004464285714285714,0.01826923076923077,0,1.0,0.05872252747252747,0.05872252747252747,0.009385347366333008,0.024823473766446114,0.04270230233669281,0.16847845911979675,0.20746482908725739,0.2410450130701065,17.14261245727539,92.38451385498047,907.0537719726562,194093072384.0,2.7513840198516846,3.735743284225464,7.268184185028076,10.270987510681152
13,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.019505494505494506,0.0004120879120879121,0.019093406593406595,0,1.0,0.05473901098901099,0.05473901098901099,0.0071370601654052734,0.0186186321079731,0.03765460476279259,0.1431184560060501,0.17970876395702362,0.20796740055084229,19.40043067932129,98.23670196533203,936.2406616210938,134050070528.0,2.7513840198516846,3.735743284225464,7.268184185028076,10.270987510681152
13,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.015968406593406592,0.001407967032967033,0.01456043956043956,0,1.0,0.11943681318681319,0.11943681318681319,0.025119870901107788,0.06255253404378891,0.09577055275440216,0.4993950426578522,0.6369588375091553,0.729185163974762,18.885364532470703,96.88064575195312,953.1866455078125,232237.4375,2.7513840198516846,3.735743284225464,7.268184185028076,10.270987510681152
13,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.01833791208791209,0.0005494505494505495,0.017788461538461538,0,1.0,0.08296703296703296,0.08296703296703296,0.013088226318359375,0.03565375506877899,0.0674336776137352,0.3133525848388672,0.38626009225845337,0.4489557445049286,22.90595054626465,124.75397491455078,1305.1727294921875,612292.3125,2.7513840198516846,3.735743284225464,7.268184185028076,10.270987510681152
14,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.019883241758241757,0.0007898351648351648,0.019093406593406595,0,1.0,0.0733173076923077,0.0733173076923077,0.014565467834472656,0.03713063895702362,0.05698557570576668,0.2028276026248932,0.2599281668663025,0.29801705479621887,13.40872859954834,69.58667755126953,672.5226440429688,90572.8046875,3.3421545028686523,4.982939720153809,9.87106990814209,13.568314552307129
14,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.018200549450549452,0.0005151098901098901,0.01768543956043956,0,1.0,0.0648695054945055,0.0648695054945055,0.009614944458007812,0.02711852639913559,0.04088875278830528,0.16025924682617188,0.20417572557926178,0.23454149067401886,16.364505767822266,95.0239486694336,887.6196899414062,457096.90625,3.3421545028686523,4.982939720153809,9.87106990814209,13.568314552307129
14,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.01864697802197802,0.00030906593406593405,0.01833791208791209,0,1.0,0.05710851648351648,0.05710851648351648,0.007459402084350586,0.021381281316280365,0.034944914281368256,0.12850089371204376,0.1531989872455597,0.16705425083637238,16.845439910888672,90.48641204833984,870.881591796875,141785104384.0,3.3421545028686523,4.982939720153809,9.87106990814209,13.568314552307129
14,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.018818681318681318,0.0018887362637362637,0.016929945054945054,0,1.0,0.1637706043956044,0.1637706043956044,0.0291367769241333,0.07599087059497833,0.12175559997558594,0.6255403757095337,0.8757835030555725,0.9743126034736633,20.157207489013672,112.49969482421875,1113.8087158203125,235485.359375,3.3421545028686523,4.982939720153809,9.87106990814209,13.568314552307129
14,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.019574175824175824,0.0006524725274725274,0.018921703296703295,0,1.0,0.0875,0.0875,0.01152503490447998,0.03134350851178169,0.05698172748088837,0.26998400688171387,0.32039111852645874,0.3650217056274414,22.867490768432617,122.38721466064453,1251.3275146484375,302126268416.0,3.3421545028686523,4.982939720153809,9.87106990814209,13.568314552307129
15,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.018956043956043955,0.0005837912087912088,0.018372252747252748,0,1.0,0.06844093406593407,0.06844093406593407,0.013637781143188477,0.03919529542326927,0.07883845269680023,0.17808905243873596,0.26541557908058167,0.3203856945037842,13.042951583862305,68.03304290771484,621.126708984375,202125.984375,4.5589447021484375,6.532193183898926,13.18535327911377,23.77900505065918
15,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.016826923076923076,0.00037774725274725276,0.016449175824175825,0,1.0,0.0625,0.0625,0.009787559509277344,0.027169108390808105,0.04587172716856003,0.146479532122612,0.22501446306705475,0.2721235156059265,15.399860382080078,82.9131088256836,877.4197387695312,165710.921875,4.5589447021484375,6.532193183898926,13.18535327911377,23.77900505065918
15,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.01607142857142857,0.0002747252747252747,0.015796703296703296,0,1.0,0.05580357142857143,0.05580357142857143,0.006239891052246094,0.018944822251796722,0.03948340192437172,0.12174375355243683,0.17670676112174988,0.21862001717090607,20.22580337524414,107.82768249511719,1104.907470703125,264624.03125,4.5589447021484375,6.532193183898926,13.18535327911377,23.77900505065918
15,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.020501373626373626,0.0019574175824175824,0.018543956043956044,0,1.0,0.15230082417582416,0.15230082417582416,0.03477787971496582,0.08551468700170517,0.14632748067378998,0.6072772145271301,0.9683597683906555,1.2482982873916626,16.802501678466797,80.8781967163086,794.3934326171875,125873.578125,4.5589447021484375,6.532193183898926,13.18535327911377,23.77900505065918
15,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.0167239010989011,0.0006181318681318681,0.01610576923076923,0,1.0,0.08708791208791208,0.08708791208791208,0.011860847473144531,0.03180842101573944,0.06081485003232956,0.26471269130706787,0.3711874186992645,0.4854990243911743,22.90032958984375,125.20877838134766,1288.1845703125,159090.796875,4.5589447021484375,6.532193183898926,13.18535327911377,23.77900505065918
16,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.017342032967032968,0.0006524725274725274,0.01668956043956044,0,1.0,0.06078296703296703,0.06078296703296703,0.015027523040771484,0.04465703293681145,0.08541010320186615,0.24142670631408691,0.35471078753471375,0.4317781627178192,15.441082000732422,85.21939849853516,915.27978515625,134795296768.0,4.48232364654541,5.8543243408203125,11.296887397766113,18.954235076904297
16,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.017891483516483515,0.00037774725274725276,0.017513736263736264,0,1.0,0.05789835164835165,0.05789835164835165,0.01345670223236084,0.0388757698237896,0.08010737597942352,0.2144506275653839,0.31625038385391235,0.3835817277431488,15.173656463623047,78.49884033203125,850.5111694335938,89620.84375,4.48232364654541,5.8543243408203125,11.296887397766113,18.954235076904297
16,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.014457417582417583,0.0002403846153846154,0.014217032967032967,0,1.0,0.054017857142857145,0.054017857142857145,0.009502649307250977,0.025083253160119057,0.045472417026758194,0.18746736645698547,0.2716265022754669,0.33574366569519043,18.98554039001465,99.80828857421875,975.7799072265625,389437849600.0,4.48232364654541,5.8543243408203125,11.296887397766113,18.954235076904297
16,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.019162087912087913,0.0007211538461538462,0.018440934065934066,0,1.0,0.11109203296703296,0.11109203296703296,0.022725582122802734,0.06686638295650482,0.12627927958965302,0.6531835794448853,0.9129912853240967,1.1352877616882324,26.907625198364258,149.4883270263672,1641.817138671875,433486.0625,4.48232364654541,5.8543243408203125,11.296887397766113,18.954235076904297
16,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.016346153846153847,0.0007898351648351648,0.015556318681318682,0,1.0,0.08598901098901099,0.08598901098901099,0.021561145782470703,0.05917338654398918,0.10698781162500381,0.44338077306747437,0.6218559741973877,0.7993555665016174,19.628189086914062,104.42225646972656,1062.8846435546875,427828.40625,4.48232364654541,5.8543243408203125,11.296887397766113,18.954235076904297
17,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.015453296703296704,0.001098901098901099,0.014354395604395604,0,1.0,0.07908653846153846,0.07908653846153846,0.014101028442382812,0.035126350820064545,0.05831264704465866,0.17762747406959534,0.21319082379341125,0.23907387256622314,12.354019165039062,69.06886291503906,748.621337890625,197623.421875,2.5547749996185303,7.648617744445801,11.268805503845215,14.573529243469238
17,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.015728021978021978,0.0007554945054945055,0.014972527472527473,0,1.0,0.07091346153846154,0.07091346153846154,0.008620500564575195,0.0224764347076416,0.03858482837677002,0.15053603053092957,0.1804894208908081,0.19579416513442993,17.027267456054688,95.03254699707031,985.8964233398438,158267146240.0,2.5547749996185303,7.648617744445801,11.268805503845215,14.573529243469238
17,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.014869505494505494,0.0005151098901098901,0.014354395604395604,0,1.0,0.06390796703296703,0.06390796703296703,0.006002187728881836,0.015572690404951572,0.027445893734693527,0.12389758229255676,0.14746686816215515,0.15790602564811707,19.9852294921875,105.89022827148438,1042.7939453125,107577663488.0,2.5547749996185303,7.648617744445801,11.268805503845215,14.573529243469238
17,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.019127747252747254,0.0018543956043956043,0.01727335164835165,0,1.0,0.175,0.175,0.026515722274780273,0.06370119750499725,0.09659677743911743,0.5246506929397583,0.7606363892555237,0.8137005567550659,19.890026092529297,107.31007385253906,1147.4295654296875,352741.25,2.5547749996185303,7.648617744445801,11.268805503845215,14.573529243469238
17,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.01658653846153846,0.0010302197802197802,0.015556318681318682,0,1.0,0.09876373626373626,0.09876373626373626,0.01064753532409668,0.026642322540283203,0.04259815812110901,0.2570565938949585,0.30771198868751526,0.32941120862960815,23.319252014160156,125.97561645507812,1188.263427734375,301585563648.0,2.5547749996185303,7.648617744445801,11.268805503845215,14.573529243469238
18,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.018887362637362636,0.001510989010989011,0.017376373626373627,0,1.0,0.07273351648351649,0.07273351648351649,0.016199111938476562,0.05142230540513992,0.0743650421500206,0.17125633358955383,0.19964782893657684,0.2203129529953003,9.990752220153809,60.555511474609375,629.7698364257812,141052.4375,2.9920973777770996,7.138321876525879,10.917153358459473,16.316442489624023
18,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.017925824175824175,0.0013049450549450549,0.01662087912087912,0,1.0,0.0665521978021978,0.0665521978021978,0.01296854019165039,0.05064587667584419,0.07054631412029266,0.14529351890087128,0.172843337059021,0.18964585661888123,10.402910232543945,63.62839126586914,669.0198364257812,124638494720.0,2.9920973777770996,7.138321876525879,10.917153358459473,16.316442489624023
18,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.018131868131868133,0.0002747252747252747,0.017857142857142856,0,1.0,0.0564217032967033,0.0564217032967033,0.005393505096435547,0.013872765935957432,0.03090072050690651,0.10468453168869019,0.12111920863389969,0.14135433733463287,19.231460571289062,104.88204193115234,1059.688232421875,89260892160.0,2.9920973777770996,7.138321876525879,10.917153358459473,16.316442489624023
18,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.017548076923076923,0.0018543956043956043,0.01569368131868132,0,1.0,0.1784684065934066,0.1784684065934066,0.031409502029418945,0.07237625122070312,0.10531628131866455,0.6166397929191589,0.7331700921058655,0.8176782131195068,19.064285278320312,98.90068817138672,979.6480712890625,559453.5625,2.9920973777770996,7.138321876525879,10.917153358459473,16.316442489624023
18,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.016929945054945054,0.0004807692307692308,0.016449175824175825,0,1.0,0.08842719780219781,0.08842719780219781,0.012062311172485352,0.03108687326312065,0.054146286100149155,0.23377934098243713,0.2811909019947052,0.35347941517829895,19.247066497802734,101.96029663085938,1109.3895263671875,655765.5,2.9920973777770996,7.138321876525879,10.917153358459473,16.316442489624023
19,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.016483516483516484,0.0008241758241758242,0.01565934065934066,0,1.0,0.0700206043956044,0.0700206043956044,0.015558481216430664,0.044653892517089844,0.08135868608951569,0.20378978550434113,0.2458963394165039,0.27031004428863525,12.761621475219727,72.25204467773438,682.6102294921875,182234.125,3.432101249694824,8.381492614746094,13.166738510131836,17.803043365478516
19,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.016758241758241758,0.0004807692307692308,0.01627747252747253,0,1.0,0.06318681318681318,0.06318681318681318,0.009150028228759766,0.025800369679927826,0.056410618126392365,0.16382506489753723,0.196459099650383,0.2225147932767868,17.679433822631836,91.17306518554688,1068.6571044921875,139877.3125,3.432101249694824,8.381492614746094,13.166738510131836,17.803043365478516
19,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.015418956043956045,0.00034340659340659343,0.01507554945054945,0,1.0,0.05525412087912088,0.05525412087912088,0.00525665283203125,0.013586044311523438,0.022873297333717346,0.12625914812088013,0.15047068893909454,0.16384923458099365,23.995668411254883,130.3264617919922,1277.4979248046875,89447088128.0,3.432101249694824,8.381492614746094,13.166738510131836,17.803043365478516
19,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.020982142857142855,0.0026098901098901097,0.018372252747252748,0,1.0,0.19168956043956045,0.19168956043956045,0.0477139949798584,0.09769964218139648,0.14205774664878845,0.8200424909591675,1.0030766725540161,1.150072693824768,17.06955909729004,79.9349594116211,686.95068359375,157394.625,3.432101249694824,8.381492614746094,13.166738510131836,17.803043365478516
19,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.01620879120879121,0.0005494505494505495,0.01565934065934066,0,1.0,0.08111263736263737,0.08111263736263737,0.009072303771972656,0.023172473534941673,0.037865325808525085,0.25956103205680847,0.32037413120269775,0.3490361273288727,28.45926284790039,152.96307373046875,1509.1641845703125,299542413312.0,3.432101249694824,8.381492614746094,13.166738510131836,17.803043365478516
20,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.01936813186813187,0.0010302197802197802,0.01833791208791209,0,1.0,0.09096840659340659,0.09096840659340659,0.013927459716796875,0.03519640117883682,0.053501952439546585,0.19128060340881348,0.2353297919034958,0.26990047097206116,13.514762878417969,72.06885528564453,684.0231323242188,179340705792.0,1.9405713081359863,6.4545369148254395,8.920157432556152,11.34421157836914
20,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.019230769230769232,0.0008585164835164835,0.018372252747252748,0,1.0,0.08073489010989011,0.08073489010989011,0.010725021362304688,0.02888622134923935,0.04861694201827049,0.15799027681350708,0.19296565651893616,0.21061170101165771,14.527534484863281,78.06148529052734,778.118896484375,172544606208.0,1.9405713081359863,6.4545369148254395,8.920157432556152,11.34421157836914
20,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.01936813186813187,0.0007898351648351648,0.018578296703296703,0,1.0,0.06881868131868132,0.06881868131868132,0.007796287536621094,0.019614268094301224,0.033021971583366394,0.1199059784412384,0.14774613082408905,0.16306672990322113,15.082697868347168,84.69222259521484,885.4893798828125,156250144768.0,1.9405713081359863,6.4545369148254395,8.920157432556152,11.34421157836914
20,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.0228021978021978,0.0017857142857142857,0.021016483516483518,0,1.0,0.21796016483516484,0.21796016483516484,0.03015732765197754,0.07464246451854706,0.10867039859294891,0.5583168864250183,0.705437183380127,0.858649730682373,18.107017517089844,91.14179229736328,950.4063110351562,99415.3203125,1.9405713081359863,6.4545369148254395,8.920157432556152,11.34421157836914
20,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.019642857142857142,0.0012706043956043956,0.018372252747252748,0,1.0,0.10796703296703297,0.10796703296703297,0.011520743370056152,0.029148150235414505,0.047594789415597916,0.24635475873947144,0.2959865629673004,0.3266875147819519,20.8372745513916,111.62540435791016,1061.7896728515625,277335867392.0,1.9405713081359863,6.4545369148254395,8.920157432556152,11.34421157836914
21,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.015247252747252747,0.0010645604395604395,0.014182692307692308,0,1.0,0.08492445054945055,0.08492445054945055,0.014349937438964844,0.03923850134015083,0.06834903359413147,0.18694348633289337,0.2550837993621826,0.3366442918777466,12.61912727355957,66.83696746826172,666.002685546875,61751.21875,1.86210036277771,6.807015419006348,9.243978500366211,10.817341804504395
21,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.014835164835164835,0.0006524725274725274,0.014182692307692308,0,1.0,0.07585851648351648,0.07585851648351648,0.01099538803100586,0.02867727167904377,0.04843129217624664,0.1592831015586853,0.20271572470664978,0.24868656694889069,13.987452507019043,75.92585754394531,782.6381225585938,284817.90625,1.86210036277771,6.807015419006348,9.243978500366211,10.817341804504395
21,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.016449175824175825,0.0006868131868131869,0.015762362637362637,0,1.0,0.0674793956043956,0.0674793956043956,0.009498119354248047,0.023990295827388763,0.04116903617978096,0.12851852178573608,0.1664508730173111,0.20102687180042267,13.07850456237793,70.32366180419922,718.9549560546875,144932.46875,1.86210036277771,6.807015419006348,9.243978500366211,10.817341804504395
21,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.01974587912087912,0.0016826923076923078,0.01806318681318681,0,1.0,0.15594093406593407,0.15594093406593407,0.020987987518310547,0.05325717851519585,0.08899737149477005,0.4463183283805847,0.5783699750900269,0.7120779156684875,20.58603858947754,108.43995666503906,1023.8456420898438,82813.359375,1.86210036277771,6.807015419006348,9.243978500366211,10.817341804504395
21,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.018200549450549452,0.0009615384615384616,0.01723901098901099,0,1.0,0.10298763736263736,0.10298763736263736,0.012290358543395996,0.03235306590795517,0.05641623213887215,0.2497600018978119,0.32294005155563354,0.3983311653137207,19.87651824951172,107.15391540527344,1132.1207275390625,224744194048.0,1.86210036277771,6.807015419006348,9.243978500366211,10.817341804504395
22,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.01462912087912088,0.0009615384615384616,0.013667582417582418,0,1.0,0.07458791208791209,0.07458791208791209,0.009820342063903809,0.024010276421904564,0.04161693528294563,0.11805987358093262,0.17354995012283325,0.20223328471183777,12.1726713180542,63.63573455810547,669.7122802734375,424362.09375,2.457568645477295,3.281890869140625,6.7498393058776855,8.899162292480469
22,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.01929945054945055,0.0006181318681318681,0.01868131868131868,0,1.0,0.0676510989010989,0.0676510989010989,0.008758246898651123,0.021952031180262566,0.037497587502002716,0.0985972136259079,0.14469586312770844,0.17374569177627563,11.477949142456055,63.26836013793945,634.260009765625,421642.9375,2.457568645477295,3.281890869140625,6.7498393058776855,8.899162292480469
22,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.017170329670329672,0.0006524725274725274,0.016517857142857143,0,1.0,0.0604739010989011,0.0604739010989011,0.006626486778259277,0.01734616607427597,0.029148157685995102,0.07888244837522507,0.1182805672287941,0.13868248462677002,12.046428680419922,67.8596420288086,724.1109008789062,181530.703125,2.457568645477295,3.281890869140625,6.7498393058776855,8.899162292480469
22,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.017822802197802197,0.001201923076923077,0.01662087912087912,0,1.0,0.1240728021978022,0.1240728021978022,0.014005303382873535,0.03372151032090187,0.054768189787864685,0.26373016834259033,0.3502107560634613,0.42084676027297974,18.506057739257812,96.78730010986328,993.4705200195312,134577.28125,2.457568645477295,3.281890869140625,6.7498393058776855,8.899162292480469
22,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.01761675824175824,0.0008585164835164835,0.016758241758241758,0,1.0,0.09083104395604395,0.09083104395604395,0.009341806173324585,0.023936253041028976,0.040675900876522064,0.15722334384918213,0.24456395208835602,0.3018995523452759,17.40377426147461,95.60018157958984,957.2022094726562,271877881856.0,2.457568645477295,3.281890869140625,6.7498393058776855,8.899162292480469
23,k_only_per_group_g16_coordinate_analytic,16,29120,0.8658653846153846,0.022115384615384617,0.0011332417582417583,0.020982142857142855,0,1.0,0.0771978021978022,0.0771978021978022,0.011111855506896973,0.034546561539173126,0.07017341256141663,0.11956790834665298,0.23767143487930298,0.41110578179359436,11.718147277832031,61.312496185302734,593.4548950195312,60373.51953125,3.855163812637329,2.610809326171875,7.0159382820129395,10.601471900939941
23,k_only_per_group_g8_coordinate_analytic,8,29120,0.8658653846153846,0.019917582417582416,0.0011332417582417583,0.01878434065934066,0,1.0,0.0713598901098901,0.0713598901098901,0.009932249784469604,0.029580116271972656,0.05894524231553078,0.10714110732078552,0.20303887128829956,0.33632802963256836,11.74300765991211,65.64798736572266,673.7687377929688,109071777792.0,3.855163812637329,2.610809326171875,7.0159382820129395,10.601471900939941
23,k_only_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.01971153846153846,0.0008585164835164835,0.018853021978021977,0,1.0,0.059375,0.059375,0.006167173385620117,0.015937400981783867,0.029148714616894722,0.07724684476852417,0.13667668402194977,0.22316408157348633,13.924262046813965,75.2712631225586,721.589111328125,304953.8125,3.855163812637329,2.610809326171875,7.0159382820129395,10.601471900939941
23,k_only_per_vector_coordinate_analytic,0,29120,0.8658653846153846,0.019024725274725273,0.0011675824175824176,0.017857142857142856,0,1.0,0.13695054945054946,0.13695054945054946,0.013198912143707275,0.04067720100283623,0.09551125019788742,0.24536973237991333,0.5524632930755615,0.9827435612678528,20.554443359375,110.18943786621094,1169.4407958984375,169804611584.0,3.855163812637329,2.610809326171875,7.0159382820129395,10.601471900939941
23,qk_per_group_g4_coordinate_analytic,4,29120,0.8658653846153846,0.019402472527472528,0.0010302197802197802,0.018372252747252748,0,1.0,0.08997252747252747,0.08997252747252747,0.009093046188354492,0.023819155991077423,0.04291704297065735,0.15542474389076233,0.2784307599067688,0.4435340464115143,19.192211151123047,107.24360656738281,1054.1292724609375,145935745024.0,3.855163812637329,2.610809326171875,7.0159382820129395,10.601471900939941
